site,headline,storyURL,scrapedate,cat
cbs,['\n            Explosive charges from nurse at immigrant detention center\n        '],https://www.cbsnews.com/news/whistleblower-nurse-questionable-hysterectomies-shoddy-covid-care-georgia-immigrant-detention-center-dawn-wooten/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Dressing for success these days means ""Athleisure""\n        ']",https://www.cbsnews.com/news/athleisure-coronavirus-pandemic-sports-bras/,2020-09-15 12:33:31,lightblue
cbs,['\n            U.S. airlines report second-quarter losses of $11 billion\n        '],https://www.cbsnews.com/news/u-s-airlines-report-second-quarter-losses-of-11-billion/,2020-09-15 12:33:31,lightblue
cbs,['\n            WHO reports new daily record in COVID-19 cases\n        '],https://www.cbsnews.com/news/coronavirus-world-health-organization-daily-record-covid-19-cases/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Trump\'s strategy ""is to create panic,"" Jeh Johnson says\n        ']",https://www.cbsnews.com/news/trump-downplayed-coronavirus-disingenuous-jeh-johnson/,2020-09-15 12:33:31,lightblue
cbs,['\n            Carmelo Anthony on new fashion initiative\n        '],https://www.cbsnews.com/video/10-time-nba-all-star-and-social-justice-champion-carmelo-anthony-launches-new-fashion-initiative/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Maren Morris on motherhood, mental health\n        ']",https://www.cbsnews.com/video/maren-morris-on-motherhood-mental-health-and-making-chart-history/,2020-09-15 12:33:31,lightblue
cbs,['\n            Woodward on shocking Trump revelations\n        '],https://www.cbsnews.com/video/bob-woodward-shares-details-about-conversations-with-president-trump/,2020-09-15 12:33:31,lightblue
cbs,['\n            Possible signs of life on planet Venus\n        '],https://www.cbsnews.com/video/gas-possibly-linked-to-life-detected-on-venus/,2020-09-15 12:33:31,lightblue
cbs,['\n            Pa. braces for increase of mail-in ballots\n        '],https://www.cbsnews.com/video/one-key-county-in-pennsylvania-braces-for-huge-increase-of-mail-in-ballots/,2020-09-15 12:33:31,lightblue
cbs,['\n            Red & Blue: Countdown to the Vote — full episode\n        '],https://www.cbsnews.com/video/red-and-blue-countdown-to-the-vote/,2020-09-15 12:33:31,lightblue
cbs,['\n            Where the presidential race stands 50 days out\n        '],https://www.cbsnews.com/video/2020-presidential-race-50-days-trump-biden/,2020-09-15 12:33:31,lightblue
cbs,['\n            Biden leads Trump in Arizona and Minnesota\n        '],https://www.cbsnews.com/video/biden-gains-edge-in-arizona-over-trump-and-has-big-lead-in-minnesota/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Tight races in Texas, Florida, North Carolina\n        ']",https://www.cbsnews.com/video/local-matters-polls-show-tight-race-in-texas-florida-and-north-carolina/,2020-09-15 12:33:31,lightblue
cbs,['\n            Andrew Card on moments that define presidencies\n        '],https://www.cbsnews.com/video/former-white-house-chief-of-staff-andrew-presidential-leadership/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            Donald Trump's conversations with Bob Woodward\n        ""]",https://www.cbsnews.com/video/donald-trump-bob-woodward-rage-60-minutes-2020-09-13/,2020-09-15 12:33:31,lightblue
cbs,['\n            Why did President Trump speak to Bob Woodward?\n        '],https://www.cbsnews.com/video/why-did-president-trump-speak-to-bob-woodward/,2020-09-15 12:33:31,lightblue
cbs,['\n            Trump a “threat to the national security”\n        '],https://www.cbsnews.com/video/president-trump-a-threat-to-the-national-security/,2020-09-15 12:33:31,lightblue
cbs,['\n            Joaquin Phoenix: The 60 Minutes interview\n        '],https://www.cbsnews.com/video/joaquin-phoenix-grants-anderson-cooper-a-rare-interview-on-60-minutes-2020-09-13/,2020-09-15 12:33:31,lightblue
cbs,['\n            Tijuana River spills raw sewage in California\n        '],https://www.cbsnews.com/video/raw-sewage-southern-california-coast-tijuana-mexico-60-minutes-2020-09-13/,2020-09-15 12:33:31,lightblue
cbs,"['\n            What is the ""Rising American Electorate"" and will it turn out?\n        ']",https://www.cbsnews.com/news/2020-presidential-election-rising-american-electorate/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            2020 Daily Trail Markers: Green Party won't be on the ballot in Wisconsin\n        ""]",https://www.cbsnews.com/news/2020-daily-trail-markers-wisconsin-supreme-court-rules-green-party-wont-be-on-the-ballot-in-the-state-2020-09-14/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Battleground Tracker: Biden gains edge in Arizona, leads big in Minnesota\n        ']",https://www.cbsnews.com/news/biden-trump-poll-arizona-minnesota-09-14-2020/,2020-09-15 12:33:31,lightblue
cbs,['\n            Trump holds indoor campaign rally near Las Vegas\n        '],https://www.cbsnews.com/news/trump-rally-nevada-indoors-henderson-las-vegas/,2020-09-15 12:33:31,lightblue
cbs,['\n            New Biden ads target Black men\n        '],https://www.cbsnews.com/news/biden-campaign-ad-target-black-men/,2020-09-15 12:33:31,lightblue
cbs,['\n            Puppy pulled from rubble following California wildfire\n        '],https://www.cbsnews.com/news/puppy-pulled-from-rubble-following-devastating-california-wildfire/,2020-09-15 12:33:31,lightblue
cbs,['\n            Arizona teen to become one of first female Eagle Scouts\n        '],https://www.cbsnews.com/news/arizona-teenager-to-become-one-of-first-female-eagle-scouts/,2020-09-15 12:33:31,lightblue
cbs,['\n            Father and son are fighting hunger in Dallas\n        '],https://www.cbsnews.com/news/father-and-son-kids-bring-life-nonprofit-meals/,2020-09-15 12:33:31,lightblue
cbs,['\n            Woman spreads kindness at Houston airport\n        '],https://www.cbsnews.com/news/woman-shares-cards-of-kindness-at-houston-airport-during-coronavirus-pandemic/,2020-09-15 12:33:31,lightblue
cbs,['\n            Driveway racetrack brings man and young boy together\n        '],https://www.cbsnews.com/news/man-draws-out-racetrack-on-driveway-for-4-year-old-neighbor-to-enjoy-on-bike/,2020-09-15 12:33:31,lightblue
cbs,['\n            Speaking Frankly | Feminism\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-feminism/,2020-09-15 12:33:31,lightblue
cbs,['\n            Speaking Frankly | Censorship\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-censorship/,2020-09-15 12:33:31,lightblue
cbs,['\n            Speaking Frankly | Fat Shaming\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-fat-shaming/,2020-09-15 12:33:31,lightblue
cbs,['\n            Speaking Frankly | Cancel Culture\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-cancel-culture/,2020-09-15 12:33:31,lightblue
cbs,['\n            Coronavirus in Navajo Nation\n        '],https://www.cbsnews.com/video/coronavirus-in-navajo-nation/,2020-09-15 12:33:31,lightblue
cbs,['\n            Carmelo Anthony on new fashion initiative\n        '],https://www.cbsnews.com/video/10-time-nba-all-star-and-social-justice-champion-carmelo-anthony-launches-new-fashion-initiative/,2020-09-15 12:33:31,lightblue
cbs,['\n            How Black doulas are fighting maternal mortality\n        '],https://www.cbsnews.com/news/doulas-black-maternal-mortality-rate-crisis/,2020-09-15 12:33:31,lightblue
cbs,['\n            Black students turn to social media to expose racism at school\n        '],https://www.cbsnews.com/news/black-at-instagram-students-private-school-racism-social-media/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Audra McDonald on theater activism, equality\n        ']",https://www.cbsnews.com/video/singer-and-actor-audra-mcdonald-on-equality-in-theater-and-importance-of-census-count/,2020-09-15 12:33:31,lightblue
cbs,['\n            Minorities lacking in COVID-19 trials\n        '],https://www.cbsnews.com/video/covid-19-vaccine-trials-volunteer-demographics-reveal-need-for-greater-racial-diversity/,2020-09-15 12:33:31,lightblue
cbs,['\n            Using hoops to build bridges of hope\n        '],https://www.cbsnews.com/video/the-hoop-bus-is-on-a-roll-using-basketball-as-a-way-to-bring-communities-together/,2020-09-15 12:33:31,lightblue
cbs,['\n            Chef David Chang on his revealing new memoir\n        '],https://www.cbsnews.com/video/chef-david-chang-on-his-revealing-new-memoir/,2020-09-15 12:33:31,lightblue
cbs,['\n            Honoring the roots of the whiskey industry\n        '],https://www.cbsnews.com/video/2-american-whiskey-brands-team-up-to-diversify-the-industry/,2020-09-15 12:33:31,lightblue
cbs,['\n            Wisconsin Lt. Governor on Blake shooting\n        '],https://www.cbsnews.com/video/wisconsin-lt-governor-mandela-barnes-on-the-police-shooting-of-jacob-blake-bidens-visit/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Dublin pubs to remain closed amid ""worrying"" virus surge\n        ']",https://www.cbsnews.com/news/coronavirus-dublin-pubs-stay-closed-surge/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Watch live: Trump hosts Israel, Bahrain, UAE for deal signings\n        ']",https://www.cbsnews.com/news/trump-ceremony-israel-bahrain-uae-diplomatic-deals-today-2020-09-15/,2020-09-15 12:33:31,lightblue
cbs,['\n            Putin critic Navalny looks alert in 1st photo since Novichok poisoning\n        '],https://www.cbsnews.com/news/vladimir-putin-critic-alexei-navalny-looks-alert-photo-alleged-novichok-poisoning-in-russia/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Venezuela says ex-U.S. Marine ""spy"" arrested in alleged terror plot\n        ']",https://www.cbsnews.com/news/venezuela-us-marine-spy-matthew-john-heath-arrested-alleged-terror-plot/,2020-09-15 12:33:31,lightblue
cbs,['\n            Syria may only be counting 1.25% of its actual coronavirus deaths\n        '],https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,2020-09-15 12:33:31,lightblue
cbs,"['\n            ""Certified young person"" Paul Rudd, 51, tells millennials to wear masks\n        ']",https://www.cbsnews.com/news/paul-rudd-millennials-andrew-cuomo-masks-psa/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Hurricane Sally could bring ""historic"" flooding to Gulf Coast\n        ']",https://www.cbsnews.com/live-updates/hurricane-sally-gulf-coast-2020-09-15/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Family of Carole Baskin\'s missing husband runs ad in ""DWTS""\n        ']",https://www.cbsnews.com/news/tiger-king-carole-baskin-missing-hisband-don-lewis-dancing-with-the-stars-commercial/,2020-09-15 12:33:31,lightblue
cbs,['\n            Audio captures sailors shouting before ship capsized off Georgia\n        '],https://www.cbsnews.com/news/golden-ray-ship-capsized-audio-captures-sailors-shouting/,2020-09-15 12:33:31,lightblue
cbs,['\n            Pelosi wants House to stay in session until COVID deal reached\n        '],https://www.cbsnews.com/news/pelosi-house-in-session-coronavirus-bill-deal-reached/,2020-09-15 12:33:31,lightblue
cbs,['\n            Pelosi wants House to stay in session until COVID deal reached\n        '],https://www.cbsnews.com/news/pelosi-house-in-session-coronavirus-bill-deal-reached/,2020-09-15 12:33:31,lightblue
cbs,['\n            HHS spokesman says he recieved death threat during Facebook broadcast\n        '],https://www.cbsnews.com/news/michael-caputo-hhs-facebook-live-video-death-threat-claims/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Biden: Climate change means ""you aren\'t safe in Donald Trump\'s America""\n        ']",https://www.cbsnews.com/news/biden-americans-not-safe-trump-climate-change-wildfires/,2020-09-15 12:33:31,lightblue
cbs,['\n            Biden makes first trip to Florida amid questions about Latino support\n        '],https://www.cbsnews.com/news/biden-florida-campaign-concern-latino-voters/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Watch live: Trump hosts Israel, Bahrain, UAE for deal signings\n        ']",https://www.cbsnews.com/news/trump-ceremony-israel-bahrain-uae-diplomatic-deals-today-2020-09-15/,2020-09-15 12:33:31,lightblue
cbs,"['\n            ""Certified young person"" Paul Rudd, 51, tells millennials to wear masks\n        ']",https://www.cbsnews.com/news/paul-rudd-millennials-andrew-cuomo-masks-psa/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Family of Carole Baskin\'s missing husband runs ad in ""DWTS""\n        ']",https://www.cbsnews.com/news/tiger-king-carole-baskin-missing-hisband-don-lewis-dancing-with-the-stars-commercial/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Maren Morris on motherhood, mental health\n        ']",https://www.cbsnews.com/video/maren-morris-on-motherhood-mental-health-and-making-chart-history/,2020-09-15 12:33:31,lightblue
cbs,['\n            FIA investigating Lewis Hamilton for Breonna Taylor shirt\n        '],https://www.cbsnews.com/news/lewis-hamilton-breonna-taylor-t-shirt-investigation/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Jo Malone apologizes to ""Star Wars"" actor John Boyega for ad\n        ']",https://www.cbsnews.com/news/john-boyega-removed-perfume-ad-china-jo-malone/,2020-09-15 12:33:31,lightblue
cbs,['\n            TikTok owner picks Oracle over Microsoft as U.S. tech partner\n        '],https://www.cbsnews.com/news/tiktok-owner-picks-oracle-over-microsoft-as-u-s-tech-partner/,2020-09-15 12:33:31,lightblue
cbs,['\n            Microsoft says its bid to buy TikTok has been rejected\n        '],https://www.cbsnews.com/news/tiktok-microsift-bid-rejected-oracle/,2020-09-15 12:33:31,lightblue
cbs,['\n            Twitter to delete or label misleading election result posts\n        '],https://www.cbsnews.com/news/twitter-misleading-election-results-posts-remove-or-label/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Russia, China and Iran ramping up attacks ahead of election, Microsoft warns\n        ']",https://www.cbsnews.com/news/election-interference-russia-china-iran-microsoft-warning/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            Microsoft set to launch new Xbox Series X — here's when\n        ""]",https://www.cbsnews.com/news/microsoft-xbox-series-x-november-10-499/,2020-09-15 12:33:31,lightblue
cbs,['\n            35 dead as wildfires rage across the West Coast\n        '],https://www.cbsnews.com/news/wildfires-west-coast-death-toll-burn-2020-09-15/,2020-09-15 12:33:31,lightblue
cbs,['\n            Astronomers find possible sign of life on Venus\n        '],https://www.cbsnews.com/news/venus-life-phosiphine-gas-scientists/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Northern Hemisphere had its warmest summer ever, NOAA says\n        ']",https://www.cbsnews.com/news/northern-hemisphere-had-its-warmest-summer-ever-noaa/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Hurricane Sally, now a Category 2, takes aim at the Gulf Coast\n        ']",https://www.cbsnews.com/news/hurricane-sally-gulf-coast-path-track-latest-forecast-2020-09-14/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Hurricane Sally, now a Category 2, takes aim at the Gulf Coast\n        ']",https://www.cbsnews.com/news/hurricane-sally-gulf-coast-path-track-latest-forecast-2020-09-14/,2020-09-15 12:33:31,lightblue
cbs,['\n            Grieving parents share warning as more colleges mull football season\n        '],https://www.cbsnews.com/news/covid-19-college-football-season-grieving-parents-jamain-stephens/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Dublin pubs to remain closed amid ""worrying"" virus surge\n        ']",https://www.cbsnews.com/news/coronavirus-dublin-pubs-stay-closed-surge/,2020-09-15 12:33:31,lightblue
cbs,['\n            Syria may only be counting 1.25% of its actual coronavirus deaths\n        '],https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,2020-09-15 12:33:31,lightblue
cbs,['\n            House Dems launch probe into political interference in CDC reports\n        '],https://www.cbsnews.com/news/democrats-investigation-cdc-political-interference/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Dr. Ashish Jha: ""We have not rounded a corner"" on virus vaccine\n        ']",https://www.cbsnews.com/news/covid-vaccine-dr-ashish-jha-brown-university/,2020-09-15 12:33:31,lightblue
cbs,['\n            Lego to use paper bags in its boxed sets\n        '],https://www.cbsnews.com/news/lego-boxed-sets-plastic-bags-paper/,2020-09-15 12:33:31,lightblue
cbs,['\n            Billionaire Steve Cohen clinches deal to buy New York Mets\n        '],https://www.cbsnews.com/news/steve-cohen-buys-mets/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Dressing for success these days means ""Athleisure""\n        ']",https://www.cbsnews.com/news/athleisure-coronavirus-pandemic-sports-bras/,2020-09-15 12:33:31,lightblue
cbs,['\n            Mercedes-Benz to pay $1.5 billion over emissions cheating\n        '],https://www.cbsnews.com/news/mercedes-benz-emissions-cheating-1-5-billion-fine-daimler/,2020-09-15 12:33:31,lightblue
cbs,['\n            U.S. airlines report second-quarter losses of $11 billion\n        '],https://www.cbsnews.com/news/u-s-airlines-report-second-quarter-losses-of-11-billion/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Family of Carole Baskin\'s missing husband runs ad in ""DWTS""\n        ']",https://www.cbsnews.com/news/tiger-king-carole-baskin-missing-hisband-don-lewis-dancing-with-the-stars-commercial/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            Rochester mayor ousts police chief after Daniel Prude's death\n        ""]",https://www.cbsnews.com/news/daniel-prude-death-rochester-ny-mayor-police-chief-lawyer/,2020-09-15 12:33:31,lightblue
cbs,['\n            Texas officer charged with assault in 2019 fatal shooting\n        '],https://www.cbsnews.com/news/police-shooting-pamela-turner-killed-officer-juan-delacruz-charged-today-2020-09-14/,2020-09-15 12:33:31,lightblue
cbs,['\n            Deputy fired after punching Black man repeatedly during arrest\n        '],https://www.cbsnews.com/news/clayton-county-georgia-deputy-fired-video-punching-black-man-repeatedly-during-arrest/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            Reward offered for suspect who shot 2 LA sheriff's deputies\n        ""]",https://www.cbsnews.com/news/los-angeles-sheriff-ambush-shooting-reward-offered/,2020-09-15 12:33:31,lightblue
cbs,['\n            Astronomers find possible sign of life on Venus\n        '],https://www.cbsnews.com/news/venus-life-phosiphine-gas-scientists/,2020-09-15 12:33:31,lightblue
cbs,"['\n            A golden age of astrophotography, in your backyard\n        ']",https://www.cbsnews.com/news/a-golden-age-of-astrophotography-in-your-backyard/,2020-09-15 12:33:31,lightblue
cbs,['\n            New Hubble image features thousands of multi-colored stars\n        '],https://www.cbsnews.com/news/nasa-new-hubble-image-thousands-of-multi-colored-stars/,2020-09-15 12:33:31,lightblue
cbs,"['\n            ""Mighty mice"" stay bulked up in space but not untreated mice\n        ']",https://www.cbsnews.com/news/mighty-mice-keep-muscle-space-scientists/,2020-09-15 12:33:31,lightblue
cbs,['\n            New high-res images of the sun reveal its terrifying structure\n        '],https://www.cbsnews.com/news/high-res-images-sun-telescope-terrifying-magnetic-field-structure-up-close/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            Astrophotography: Stunning images of Idaho's night sky\n        ""]",https://www.cbsnews.com/pictures/astrophotography-stunning-images-of-idahos-night-sky/,2020-09-15 12:33:31,lightblue
cbs,['\n            Celebrities who support Joe Biden for president\n        '],https://www.cbsnews.com/pictures/celebrities-who-support-joe-biden-for-president/,2020-09-15 12:33:31,lightblue
cbs,['\n            Celebrities who support Donald Trump for president\n        '],https://www.cbsnews.com/pictures/celebrities-who-support-donald-trump/,2020-09-15 12:33:31,lightblue
cbs,['\n            Timeline: Shanti Cooper murder case\n        '],https://www.cbsnews.com/pictures/timeline-shanti-cooper-murder-case/,2020-09-15 12:33:31,lightblue
cbs,['\n            Black people killed by police in the U.S. in 2020 - Part II\n        '],https://www.cbsnews.com/pictures/black-people-killed-by-police-in-the-us-in-2020-part-2/,2020-09-15 12:33:31,lightblue
cbs,['\n            Red & Blue: Countdown to the Vote\n        '],https://www.cbsnews.com/video/red-and-blue-countdown-to-the-vote/,2020-09-15 12:33:31,lightblue
cbs,"[""\n            Donald Trump's conversations with Bob Woodward\n        ""]",https://www.cbsnews.com/video/donald-trump-bob-woodward-rage-60-minutes-2020-09-13/,2020-09-15 12:33:31,lightblue
cbs,"['\n            CBSN Originals: ""Feminism""\n        ']",https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-feminism/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Black students ""make our voices heard""\n        ']",https://www.cbsnews.com/video/students-and-alumni-expose-racism-at-elite-high-schools-instagram-social-media/,2020-09-15 12:33:31,lightblue
cbs,"['\n            Tracking the ""Rising American Electorate""\n        ']",https://www.cbsnews.com/video/the-impact-the-rising-american-electorate-could-have-on-election/,2020-09-15 12:33:31,lightblue
ap,['Multi-million settlement reached in Breonna Taylor lawsuit'],https://apnews.com//42df1f3ebea59ff20a309b8fe04619df,2020-09-15 12:33:31,center
ap,['Trump spurns science on climate: ‘Don’t think science knows’'],https://apnews.com//bd152cd786b58e45c61bebf2457f9930,2020-09-15 12:33:31,center
ap,['Trump to preside over historic Arab-Israel recognition deals'],https://apnews.com//7544b322a254ebea1693e387d83d9d8b,2020-09-15 12:33:31,center
ap,"['US tariffs on China are illegal, says world trade body']",https://apnews.com//58a89252300408e255ed3a9a26004091,2020-09-15 12:33:31,center
ap,['Emmy predictions when predicting the future is folly'],https://apnews.com//8c8f63552ecb0cfeab528f325fc09d49,2020-09-15 12:33:31,center
ap,"['Hurricane Sally slows, gathering a deluge for the Gulf Coast']",https://apnews.com//d7fdf05b9c83312f673fa59004542006,2020-09-15 12:33:31,center
ap,['‘Work like the devil’: Biden visiting Florida to woo Latinos'],https://apnews.com//bfeeaac3016e4556f16d96470754f502,2020-09-15 12:33:31,center
ap,"['Asia Today: India adds over 83,000 cases, nears 5 million']",https://apnews.com//66781baa84f363988ecc5c5d30e23933,2020-09-15 12:33:31,center
ap,"['Navalny posts hospital photo of himself, plans Russia return']",https://apnews.com//9f8150dbc9f249ac4b7af8ff4e33ba2f,2020-09-15 12:33:31,center
ap,['Multi-million settlement reached in Breonna Taylor lawsuit'],https://apnews.com//42df1f3ebea59ff20a309b8fe04619df,2020-09-15 12:33:31,center
ap,['Trump spurns science on climate: ‘Don’t think science knows’'],https://apnews.com//bd152cd786b58e45c61bebf2457f9930,2020-09-15 12:33:31,center
ap,['Trump to preside over historic Arab-Israel recognition deals'],https://apnews.com//7544b322a254ebea1693e387d83d9d8b,2020-09-15 12:33:31,center
ap,"['US tariffs on China are illegal, says world trade body']",https://apnews.com//58a89252300408e255ed3a9a26004091,2020-09-15 12:33:31,center
ap,['Emmy predictions when predicting the future is folly'],https://apnews.com//8c8f63552ecb0cfeab528f325fc09d49,2020-09-15 12:33:31,center
ap,"['Hurricane Sally slows, gathering a deluge for the Gulf Coast']",https://apnews.com//d7fdf05b9c83312f673fa59004542006,2020-09-15 12:33:31,center
ap,['‘Work like the devil’: Biden visiting Florida to woo Latinos'],https://apnews.com//bfeeaac3016e4556f16d96470754f502,2020-09-15 12:33:31,center
ap,"['Asia Today: India adds over 83,000 cases, nears 5 million']",https://apnews.com//66781baa84f363988ecc5c5d30e23933,2020-09-15 12:33:31,center
ap,"['Navalny posts hospital photo of himself, plans Russia return']",https://apnews.com//9f8150dbc9f249ac4b7af8ff4e33ba2f,2020-09-15 12:33:31,center
fox,['Trump hosts Abraham Accords Signing Ceremony'],https://video.foxnews.com/v/6190995330001/,2020-09-15 12:33:31,lightred
fox,"[""Trump says he had 'a shot' to take out Syria's Assad, but this former adviser opposed it""]",https://www.foxnews.com/politics/trump-syrias-assad-defense-mattis,2020-09-15 12:33:31,lightred
fox,"[""Breonna Taylor's family, Louisville to announce 'substantial' settlement in civil suit""]",https://www.foxnews.com/us/louisville-to-announce-substantial-settlement-in-breonna-taylor-civil-suit,2020-09-15 12:33:31,lightred
fox,['Pelosi to keep House in session until coronavirus deal reached as election quickly approaches'],https://www.foxnews.com/politics/pelsosi-wants-house-to-remain-in-session-until-coronavirus-deal-reached,2020-09-15 12:33:31,lightred
fox,['\nRepublicans unveil new agenda if they win back House'],https://www.foxnews.com/politics/republicans-unveil-new-agenda-house,2020-09-15 12:33:31,lightred
fox,"[""WILLIAM McGURN: I've just become a first-time gun owner -- here's what made me do it""]",https://www.foxnews.com/opinion/first-time-gun-owner-william-mcgurn,2020-09-15 12:33:31,lightred
fox,['Inspector general investigating Roger Stone sentencing; DOJ responds'],https://www.foxnews.com/politics/doj-inspector-general-roger-stone-sentencing,2020-09-15 12:33:31,lightred
fox,['Rep. Collins presses Apple for information on wiping iPhone data amid Mueller team controversy'],https://www.foxbusiness.com/technology/collins-apple-iphone-wipe-data-mueller-team-controversy,2020-09-15 12:33:31,lightred
fox,"[""'The Mighty Ducks' child star turned tech Bitcoin billionaire running for president""]",https://www.foxnews.com/politics/pierce-brock-mighty-ducks-bitcoin-billionaire-president-campaign,2020-09-15 12:33:31,lightred
fox,"[""Superstar's widow weighs in on LA County sheriff's challenge to LeBron""]",https://www.foxnews.com/sports/vanessa-bryants-hits-back-at-los-angeles-county-sheriff-over-lebron-james-challenge,2020-09-15 12:33:31,lightred
fox,"['2020 Atlantic hurricane season is running out of names, so what happens next?']",https://www.foxnews.com/us/2020-atlantic-hurricane-season-names-tropical-storm-weather-storm-name-national-hurricane-center,2020-09-15 12:33:31,lightred
fox,"[""Hurricane Sally may bring 'historic flooding' to Gulf Coast as storm crawls toward landfall""]",https://www.foxnews.com/us/hurricane-sally-gulf-coast-flooding-landfall-storm-sturge-slow-moving-tropical-weather,2020-09-15 12:33:31,lightred
fox,['WATCH: Florida deputy hunts down suspected car thieves in his driveway from helicopter'],https://www.foxnews.com/us/florida-deputy-helicopter-car-thieves-video,2020-09-15 12:33:31,lightred
fox,"[""Ohio high school football players suspended after carrying 'thin blue line,' 'thin red line' flags onto field""]",https://www.foxnews.com/us/ohio-high-school-football-thin-blue-flag,2020-09-15 12:33:31,lightred
fox,"[""\nSEN. RICK SCOTT: Riots, 'We hope they die' chants -- I am mad. Here's what I plan to do""]",https://www.foxnews.com/opinion/sen-rick-scott-riots-chants,2020-09-15 12:33:31,lightred
fox,"['Hackers interrupt court hearing over Zoom with disturbing, X-rated video clips']",https://www.foxnews.com/us/georgia-zoom-hearing-porn-9-11-attacks,2020-09-15 12:33:31,lightred
fox,['Nurse makes shocking claims about immigration detention center in Georgia'],https://www.foxnews.com/politics/georgia-jail-ice-detainees-questionable-hysterectomies-shredded-records-nurse-says,2020-09-15 12:33:31,lightred
fox,"['Miami homeowner spots unexploded ordnance buried in backyard, sparks evacuation']",https://www.foxnews.com/us/miami-unexploded-ordnance-backyard-evacuation,2020-09-15 12:33:31,lightred
fox,['Pakistani PM suggests surgical castration for rapists after woman gang raped on highway'],https://www.foxnews.com/world/pakistan-surgical-castration-rapists,2020-09-15 12:33:31,lightred
fox,"[""Rams' Sean McVay speaks out after not wearing mask during Cowboys game""]",https://www.foxnews.com/sports/rams-sean-mcvay-mask-cowboys-nfl-memo-rules,2020-09-15 12:33:31,lightred
fox,"[""Steeler deviates from team's plan, writes name of Army hero on helmet""]",https://www.foxnews.com/sports/steelers-alejandro-villanueva-army-hero-helmet-antwon-rose-jr,2020-09-15 12:33:31,lightred
fox,['Axios walks back report tying conservative ‘Cuties’ outrage to the QAnon movement'],https://www.foxnews.com/media/axios-conservative-cuties-qanon,2020-09-15 12:33:31,lightred
fox,['Jennifer Aniston and Brad Pitt reunite'],https://www.foxnews.com/entertainment/jennifer-aniston-brad-pitt-reunite-table-read,2020-09-15 12:33:31,lightred
fox,['Paul Rudd gives hilarious coronavirus PSA urging millennials to wear masks'],https://www.foxnews.com/entertainment/paul-rudd-coronavirus-psa-millennials-wear-mask,2020-09-15 12:33:31,lightred
fox,"[""Supermodel slammed for debut as 'Dancing with the Stars' host""]",https://www.foxnews.com/entertainment/dancing-with-the-stars-tyra-banks-slammed-tom-bergeron-replacement,2020-09-15 12:33:31,lightred
fox,"[""Tiger King: Family of Carole Baskin's missing ex-husband disrupts her 'Dancing with the Stars' debut""]",https://www.foxnews.com/entertainment/carole-baskin-missing-husband-commercial-dancing-with-stars,2020-09-15 12:33:31,lightred
fox,['Social Security benefits in 2021: How much your check is likely to increase next year'],https://www.foxbusiness.com/personal-finance/social-security-cola-2021-estimate,2020-09-15 12:33:31,lightred
fox,['Carmaker McLaren selling its futuristic $250 million headquarters to raise cash'],https://www.foxbusiness.com/lifestyle/carmaker-mclaren-selling-250-million-headquarters,2020-09-15 12:33:31,lightred
fox,"['Coronavirus outbreak at party sickens at least 12 students, forcing high school to go virtual']",https://www.foxnews.com/health/coronavirus-outbreak-new-jersey-high-school-back-to-school-party,2020-09-15 12:33:31,lightred
